,Station Names,YEAR,Month,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Station Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period
9556,Jessore,1958,2,32.8,15.2,25,75,1.275925926,2.8,7.680851064,41936,420062.7,562498.8,23.17,89.22,7,1958.02
9622,Jessore,1958,3,37.2,18.9,0,60,2.255555556,2.1,7.70212766,41936,420062.7,562498.8,23.17,89.22,7,1958.03
9688,Jessore,1958,4,37.3,24.6,97,69,3.612962963,3.1,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,1958.04
9754,Jessore,1958,5,37.3,26.1,158,75,3.657407407,4.2,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,1958.05
9820,Jessore,1958,6,37.7,26.5,57,80,3.233333333,4.5,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,1958.06
9886,Jessore,1958,7,34.9,25.9,284,87,2.955555556,6.3,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,1958.07
9952,Jessore,1958,8,34.4,25.9,177,86,2.637037037,6.5,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,1958.08
10018,Jessore,1958,9,36.6,25.4,85,85,2.17962963,5.8,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1958.09
10084,Jessore,1958,10,35,24.1,37,82,1.077777778,4.3,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1958.1
10150,Jessore,1958,11,32.1,18.7,1,75,0.7537037037,3,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1958.11
10216,Jessore,1958,12,30,13.8,0,73,0.7666666667,1.9,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,1958.12
10762,Khulna,1958,1,32.4,15.7,0,76,0.7,1,7.36,41947,456632.4,521635.7,22.8,89.58,4,1958.01
10828,Khulna,1958,2,32.7,17.1,0,74,0.7981481481,1.9,8.033333333,41947,456632.4,521635.7,22.8,89.58,4,1958.02
10894,Khulna,1958,3,37.1,21.1,13,68,1.305555556,1.3,8.276666667,41947,456632.4,521635.7,22.8,89.58,4,1958.03
10960,Khulna,1958,4,37.6,24.7,109,73,1.938888889,3,8.533333333,41947,456632.4,521635.7,22.8,89.58,4,1958.04
11026,Khulna,1958,5,36.8,26.1,161,78,1.914814815,3.8,7.506666667,41947,456632.4,521635.7,22.8,89.58,4,1958.05
11092,Khulna,1958,6,36.2,27,231,84,1.72037037,5,4.546666667,41947,456632.4,521635.7,22.8,89.58,4,1958.06
11158,Khulna,1958,7,35.5,26.3,309,91,1.596296296,6.1,3.89,41947,456632.4,521635.7,22.8,89.58,4,1958.07
11224,Khulna,1958,8,33.6,26.4,139,88,1.583333333,6,4.363333333,41947,456632.4,521635.7,22.8,89.58,4,1958.08
11290,Khulna,1958,9,34.9,26.1,243,87,1.107407407,5.9,4.906666667,41947,456632.4,521635.7,22.8,89.58,4,1958.09
11356,Khulna,1958,10,33.9,25,96,82,0.6611111111,3,6.9,41947,456632.4,521635.7,22.8,89.58,4,1958.1
11422,Khulna,1958,11,30.9,20.9,5,78,0.4925925926,1.1,7.656666667,41947,456632.4,521635.7,22.8,89.58,4,1958.11
11488,Khulna,1958,12,29.4,16.3,0,77,0.5722222222,0.3,7.453333333,41947,456632.4,521635.7,22.8,89.58,4,1958.12
12439,Maijdee Court,1958,1,29.5,14.1,0,75,0.5333333333,0.5,7.068965517,41953,610851.8,524433.6,22.83,91.08,6,1958.01
12502,Maijdee Court,1958,2,30.8,15.7,0,80,0.7555555556,1.6,7.817241379,41953,610851.8,524433.6,22.83,91.08,6,1958.02
12565,Maijdee Court,1958,3,35.1,19.6,0,75,1.122222222,1.2,7.84137931,41953,610851.8,524433.6,22.83,91.08,6,1958.03
12628,Maijdee Court,1958,4,36.8,24.3,57,73,1.751851852,3,7.803448276,41953,610851.8,524433.6,22.83,91.08,6,1958.04
12691,Maijdee Court,1958,5,35.1,25.8,249,78,1.703703704,4.7,6.513793103,41953,610851.8,524433.6,22.83,91.08,6,1958.05
12754,Maijdee Court,1958,6,34.4,26.1,668,83,1.998148148,6.1,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1958.06
12817,Maijdee Court,1958,7,32.2,25.2,596,86,2,6.2,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1958.07
12880,Maijdee Court,1958,8,33.1,25.5,590,86,1.77962963,6.2,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1958.08
12943,Maijdee Court,1958,9,35.6,25.7,217,84,1.266666667,5.8,4.951724138,41953,610851.8,524433.6,22.83,91.08,6,1958.09
13006,Maijdee Court,1958,10,33.8,24.7,181,84,0.8148148148,3.4,6.631034483,41953,610851.8,524433.6,22.83,91.08,6,1958.1
13069,Maijdee Court,1958,11,32.2,20.2,0,80,0.5537037037,1.2,7.6,41953,610851.8,524433.6,22.83,91.08,6,1958.11
13132,Maijdee Court,1958,12,32.2,15.4,0,77,0.4574074074,0.6,7.251724138,41953,610851.8,524433.6,22.83,91.08,6,1958.12
13498,Mymensingh,1958,1,28.2,13.5,0,78,0.5944444444,0.9,6.134285714,41886,540975.3,737535.8,24.75,90.41,19,1958.01
13564,Mymensingh,1958,2,29.2,14,93,75,0.7925925926,2.2,7.26,41886,540975.3,737535.8,24.75,90.41,19,1958.02
13630,Mymensingh,1958,3,36.9,18.6,1,62,1.17037037,1.3,7.177142857,41886,540975.3,737535.8,24.75,90.41,19,1958.03
13696,Mymensingh,1958,4,37.7,23.1,75,72,1.72037037,4.3,7.017142857,41886,540975.3,737535.8,24.75,90.41,19,1958.04
13762,Mymensingh,1958,5,35.6,23.9,289,81,1.692592593,6.1,6.122857143,41886,540975.3,737535.8,24.75,90.41,19,1958.05
13828,Mymensingh,1958,6,35.9,25.5,432,87,1.7,5.7,4.02,41886,540975.3,737535.8,24.75,90.41,19,1958.06
13894,Mymensingh,1958,7,34.2,26.2,271,86,1.544444444,6.5,3.691428571,41886,540975.3,737535.8,24.75,90.41,19,1958.07
13960,Mymensingh,1958,8,33.5,25.6,523,88,1.411111111,7.1,4.377142857,41886,540975.3,737535.8,24.75,90.41,19,1958.08
14026,Mymensingh,1958,9,34.3,25.8,194,84,1.114814815,5.7,4.231428571,41886,540975.3,737535.8,24.75,90.41,19,1958.09
14092,Mymensingh,1958,10,33.7,24,136,84,0.7,3.8,6.52,41886,540975.3,737535.8,24.75,90.41,19,1958.1
14158,Mymensingh,1958,11,30.9,18.4,0,81,0.4833333333,1.2,7.522857143,41886,540975.3,737535.8,24.75,90.41,19,1958.11
14224,Mymensingh,1958,12,29.1,14.7,0,83,0.4407407407,0.9,6.637142857,41886,540975.3,737535.8,24.75,90.41,19,1958.12
15373,Rangamati,1958,1,32.2,11.1,0,77,0.8351851852,0.6,7.481481481,41966,725903.3,508021.9,22.67,92.2,63,1958.01
15430,Rangamati,1958,2,33.3,12.7,3,73,0.9796296296,2.2,8.244444444,41966,725903.3,508021.9,22.67,92.2,63,1958.02
15487,Rangamati,1958,3,37.7,16.6,18,66,1.390740741,2.3,7.888888889,41966,725903.3,508021.9,22.67,92.2,63,1958.03
15544,Rangamati,1958,4,37.3,23.7,2,65,1.781481481,3.6,7.9,41966,725903.3,508021.9,22.67,92.2,63,1958.04
15601,Rangamati,1958,5,37.7,24.3,158,76,1.566666667,3.8,6.322222222,41966,725903.3,508021.9,22.67,92.2,63,1958.05
15658,Rangamati,1958,6,37.7,25.5,206,80,1.561111111,5.5,4.381481481,41966,725903.3,508021.9,22.67,92.2,63,1958.06
15715,Rangamati,1958,7,37.2,24.4,230,87,1.592592593,6,3.748148148,41966,725903.3,508021.9,22.67,92.2,63,1958.07
15772,Rangamati,1958,8,34.9,24.3,205,89,1.351851852,5.8,4.744444444,41966,725903.3,508021.9,22.67,92.2,63,1958.08
15829,Rangamati,1958,9,34.9,24.6,322,88,1.055555556,5.3,5.3,41966,725903.3,508021.9,22.67,92.2,63,1958.09
15886,Rangamati,1958,10,35.5,23.6,172,87,0.8759259259,4.4,6.596296296,41966,725903.3,508021.9,22.67,92.2,63,1958.1
15943,Rangamati,1958,11,32.3,18.2,0,85,0.7833333333,1.7,7.414814815,41966,725903.3,508021.9,22.67,92.2,63,1958.11
16000,Rangamati,1958,12,34.9,12.2,0,86,0.7648148148,1.1,7.448148148,41966,725903.3,508021.9,22.67,92.2,63,1958.12
16057,Rangpur,1958,1,27.2,12.1,2,81.52727273,0.7537037037,1.4,6.282857143,41859,426172.9,844822.3,25.72,89.26,34,1958.01
16114,Rangpur,1958,2,30,12.8,0,75.27272727,0.9240740741,2,7.614285714,41859,426172.9,844822.3,25.72,89.26,34,1958.02
16171,Rangpur,1958,3,43.3,16.4,11,68.18181818,1.362962963,1.6,7.854285714,41859,426172.9,844822.3,25.72,89.26,34,1958.03
16228,Rangpur,1958,4,43.3,21.8,55,72.49090909,1.807407407,3.8,7.171428571,41859,426172.9,844822.3,25.72,89.26,34,1958.04
16285,Rangpur,1958,5,39.4,23.7,171,80.05454545,1.594444444,4.5,6.634285714,41859,426172.9,844822.3,25.72,89.26,34,1958.05
16342,Rangpur,1958,6,37.8,24.6,413,85,1.542592593,4.9,4.894285714,41859,426172.9,844822.3,25.72,89.26,34,1958.06
16399,Rangpur,1958,7,32.2,25.8,412,86.07272727,1.474074074,5.9,4.348571429,41859,426172.9,844822.3,25.72,89.26,34,1958.07
16456,Rangpur,1958,8,32.8,26.2,353,85.27272727,1.383333333,5.5,5.145714286,41859,426172.9,844822.3,25.72,89.26,34,1958.08
16513,Rangpur,1958,9,32.2,25.2,350,86.25454545,1.174074074,5,5.2,41859,426172.9,844822.3,25.72,89.26,34,1958.09
16570,Rangpur,1958,10,31.5,22.4,220,84.50909091,0.9296296296,2.9,7.154285714,41859,426172.9,844822.3,25.72,89.26,34,1958.1
16627,Rangpur,1958,11,29.8,17.2,188,81.29090909,0.8518518519,1.4,7.925714286,41859,426172.9,844822.3,25.72,89.26,34,1958.11
16684,Rangpur,1958,12,26.9,12.4,189,81.70909091,0.7148148148,0.9,6.871428571,41859,426172.9,844822.3,25.72,89.26,34,1958.12
17362,Satkhira,1958,1,31.6,13.7,0,78,0.9,0.7,7.14,41946,404211.7,508367.2,22.68,89.07,6,1958.01
17428,Satkhira,1958,2,32.3,15.1,19,75,1.011111111,1.6,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1958.02
17494,Satkhira,1958,3,37.6,20.3,21,64,1.348148148,1.4,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1958.03
17560,Satkhira,1958,4,37.7,24.5,123,74,1.966666667,1.6,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1958.04
17626,Satkhira,1958,5,37.7,26.3,82,77,1.925925926,1.4,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1958.05
17692,Satkhira,1958,6,37.6,26.8,60,82,1.701851852,1.9,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1958.06
17758,Satkhira,1958,7,34.7,26.1,320,89,1.514814815,1.9,3.93,41946,404211.7,508367.2,22.68,89.07,6,1958.07
17824,Satkhira,1958,8,34.9,26,248,87,1.364814815,2,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1958.08
17890,Satkhira,1958,9,35,25.9,192,88,1.140740741,1.5,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1958.09
17956,Satkhira,1958,10,35.5,24.6,106,84,0.8648148148,1.4,6.62,41946,404211.7,508367.2,22.68,89.07,6,1958.1
18022,Satkhira,1958,11,32.2,19.5,5,79,0.812962963,1.1,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1958.11
18088,Satkhira,1958,12,29.6,14.7,4,79,0.8851851852,0.4,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1958.12
18598,Srimangal,1958,1,29.5,9.6,6,87,0.4648148148,1.5,6.710714286,41915,675761.6,687095.9,24.29,91.73,23,1958.01
18664,Srimangal,1958,2,30.3,11.2,129,81,0.7351851852,3,7.878571429,41915,675761.6,687095.9,24.29,91.73,23,1958.02
18730,Srimangal,1958,3,37.4,14.6,14,69,1.07037037,1.7,7.525,41915,675761.6,687095.9,24.29,91.73,23,1958.03
18796,Srimangal,1958,4,37.3,21.4,154,72,1.187037037,3.5,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1958.04
18862,Srimangal,1958,5,35.9,23,405,77,0.9851851852,4.8,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1958.05
18928,Srimangal,1958,6,36.4,24.8,425,83,0.9148148148,5.5,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1958.06
18994,Srimangal,1958,7,34.8,25.2,334,85,1.059259259,6,4.325,41915,675761.6,687095.9,24.29,91.73,23,1958.07
19060,Srimangal,1958,8,35.2,24.8,298,87,0.7962962963,6.3,4.939285714,41915,675761.6,687095.9,24.29,91.73,23,1958.08
19126,Srimangal,1958,9,35.6,24.4,373,87,0.6074074074,5.5,5.028571429,41915,675761.6,687095.9,24.29,91.73,23,1958.09
19192,Srimangal,1958,10,35.1,22.5,270,89,0.4814814815,4.3,6.714285714,41915,675761.6,687095.9,24.29,91.73,23,1958.1
19258,Srimangal,1958,11,31.3,15.2,0,87,0.3851851852,1.5,7.885714286,41915,675761.6,687095.9,24.29,91.73,23,1958.11
19324,Srimangal,1958,12,29.9,11.1,13,89,0.3092592593,0.8,7.164285714,41915,675761.6,687095.9,24.29,91.73,23,1958.12
19658,Sylhet,1958,1,28.3,13.7,3,74,1.344444444,1.6,7.715384615,41891,694533.2,752277.9,24.88,91.93,35,1958.01
19716,Sylhet,1958,2,29.4,14.4,111,71,1.635185185,2.9,8.119230769,41891,694533.2,752277.9,24.88,91.93,35,1958.02
19774,Sylhet,1958,3,36.7,17.8,30,58,1.964814815,1.8,7.734615385,41891,694533.2,752277.9,24.88,91.93,35,1958.03
19832,Sylhet,1958,4,36.3,21.7,261,76,1.914814815,4,6.863461538,41891,694533.2,752277.9,24.88,91.93,35,1958.04
19890,Sylhet,1958,5,34.5,23,667,84,1.668518519,5.3,6.025,41891,694533.2,752277.9,24.88,91.93,35,1958.05
19948,Sylhet,1958,6,35.2,24.9,512,86,1.566666667,6,3.644230769,41891,694533.2,752277.9,24.88,91.93,35,1958.06
20006,Sylhet,1958,7,34.3,25.7,277,85,1.512962963,6.9,3.719230769,41891,694533.2,752277.9,24.88,91.93,35,1958.07
20064,Sylhet,1958,8,34.4,25,640,90,1.390740741,6.8,4.473076923,41891,694533.2,752277.9,24.88,91.93,35,1958.08
20122,Sylhet,1958,9,34.8,25,453,87,1.175925926,5.5,4.711538462,41891,694533.2,752277.9,24.88,91.93,35,1958.09
20180,Sylhet,1958,10,35,23.5,395,87,1.107407407,4.6,6.925,41891,694533.2,752277.9,24.88,91.93,35,1958.1
20238,Sylhet,1958,11,31.7,17.5,21,76,1.168518519,1.6,8.15,41891,694533.2,752277.9,24.88,91.93,35,1958.11
20296,Sylhet,1958,12,28.3,14.6,17,79,1.214814815,1.6,8.003846154,41891,694533.2,752277.9,24.88,91.93,35,1958.12
8,Barisal,1957,1,30.1,15.1,104,80,0.4537037037,1,7.831914894,41950,536809.8,510151.9,22.7,90.36,4,1957.01
73,Barisal,1957,2,30.6,16.3,13,80,0.6592592593,1.6,8.314893617,41950,536809.8,510151.9,22.7,90.36,4,1957.02
138,Barisal,1957,3,36.6,20,0,70,1.085185185,1.8,8.131914894,41950,536809.8,510151.9,22.7,90.36,4,1957.03
203,Barisal,1957,4,37.3,24.9,1,85,1.772222222,2.3,8.219148936,41950,536809.8,510151.9,22.7,90.36,4,1957.04
268,Barisal,1957,5,36.2,26.7,22,77,1.703703704,4.2,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1957.05
333,Barisal,1957,6,35.5,26.5,244,83,1.631481481,5.3,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1957.06
398,Barisal,1957,7,33.3,26,564,87,1.57037037,5.8,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1957.07
463,Barisal,1957,8,35.5,26.3,286,87,1.32962963,5.3,4.272340426,41950,536809.8,510151.9,22.7,90.36,4,1957.08
528,Barisal,1957,9,34.4,26.3,216,86,0.937037037,5.3,4.823404255,41950,536809.8,510151.9,22.7,90.36,4,1957.09
593,Barisal,1957,10,33.2,24.4,52,80,0.4907407407,3.2,7,41950,536809.8,510151.9,22.7,90.36,4,1957.1
658,Barisal,1957,11,30.7,18.5,0,73,0.312962963,0.9,7.85106383,41950,536809.8,510151.9,22.7,90.36,4,1957.11
723,Barisal,1957,12,29.4,14.8,0,76,0.337037037,0.2,7.725531915,41950,536809.8,510151.9,22.7,90.36,4,1957.12
1365,Bogra,1957,1,25.8,11.7,48,77,0.8759259259,1.8,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1957.01
1431,Bogra,1957,2,29.7,13.8,32,68,1.022222222,1.4,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1957.02
1497,Bogra,1957,3,37.8,18.2,35,59,1.340740741,1.8,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1957.03
1563,Bogra,1957,4,35.9,22.7,0,47,1.740740741,1.7,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1957.04
1629,Bogra,1957,5,34.1,24,0,62,1.781481481,3.2,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1957.05
1695,Bogra,1957,6,33.5,25.7,287,85,1.701851852,5.6,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1957.06
1761,Bogra,1957,7,32,26.1,490,87,1.577777778,6,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1957.07
1827,Bogra,1957,8,32.2,26.2,197,85,1.424074074,5.3,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1957.08
1893,Bogra,1957,9,32.5,25.6,173,84,1.205555556,4.6,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1957.09
1959,Bogra,1957,10,32.1,23.2,83,79,0.8092592593,2.5,7.4,41883,435303.7,751187.5,24.88,89.36,20,1957.1
2025,Bogra,1957,11,37.8,18.1,0,72,0.6314814815,0.8,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1957.11
2091,Bogra,1957,12,28.1,13.3,0,73,0.6851851852,0.6,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1957.12
2804,Chittagong (IAP-Patenga),1957,1,30,14.6,35,79,1.568518519,0.7,8.296226415,41978,684570.9,471415,22.34,91.79,6,1957.01
2869,Chittagong (IAP-Patenga),1957,2,29.3,15.7,6,73,1.951851852,1.3,8.481132075,41978,684570.9,471415,22.34,91.79,6,1957.02
2934,Chittagong (IAP-Patenga),1957,3,34.9,19.1,0,71,2.748148148,1.4,8.20754717,41978,684570.9,471415,22.34,91.79,6,1957.03
2999,Chittagong (IAP-Patenga),1957,4,36.1,24.2,0,74,3.905555556,2.6,8.249056604,41978,684570.9,471415,22.34,91.79,6,1957.04
3064,Chittagong (IAP-Patenga),1957,5,33.7,26.1,175,80,3.762962963,3.8,7.128301887,41978,684570.9,471415,22.34,91.79,6,1957.05
3129,Chittagong (IAP-Patenga),1957,6,33.5,25.4,257,86,4.477777778,5.4,4.254716981,41978,684570.9,471415,22.34,91.79,6,1957.06
3194,Chittagong (IAP-Patenga),1957,7,33.6,25.4,560,87,4.577777778,6.2,4.28490566,41978,684570.9,471415,22.34,91.79,6,1957.07
3259,Chittagong (IAP-Patenga),1957,8,33.8,25.5,289,84,4.088888889,5.9,4.886792453,41978,684570.9,471415,22.34,91.79,6,1957.08
3324,Chittagong (IAP-Patenga),1957,9,32.2,25.3,287,83,2.955555556,5.6,5.824528302,41978,684570.9,471415,22.34,91.79,6,1957.09
3389,Chittagong (IAP-Patenga),1957,10,32.6,23.4,170,81,1.764814815,3.1,7.056603774,41978,684570.9,471415,22.34,91.79,6,1957.1
3454,Chittagong (IAP-Patenga),1957,11,31.8,18.2,0,73,1.325925926,0.9,7.91509434,41978,684570.9,471415,22.34,91.79,6,1957.11
3519,Chittagong (IAP-Patenga),1957,12,28.7,14.9,1,72,1.340740741,0.5,8.012,41978,684570.9,471415,22.34,91.79,6,1957.12
3885,Comilla,1957,1,28.9,12.8,52,78,0.7425925926,1.1,6.921212121,41933,621445.2,596963.4,23.48,91.19,10,1957.01
3951,Comilla,1957,2,31.1,14.1,57,74,0.9833333333,2.4,7.875757576,41933,621445.2,596963.4,23.48,91.19,10,1957.02
4017,Comilla,1957,3,36.1,17.4,8,62,1.581481481,1.6,7.912121212,41933,621445.2,596963.4,23.48,91.19,10,1957.03
4083,Comilla,1957,4,36.7,23.2,69,68,2.374074074,2.6,7.790909091,41933,621445.2,596963.4,23.48,91.19,10,1957.04
4149,Comilla,1957,5,36.7,25.1,125,78,2.285185185,4.2,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1957.05
4215,Comilla,1957,6,34.6,24.8,374,85,2.501851852,5.3,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1957.06
4281,Comilla,1957,7,33.3,25.5,384,85,2.481481481,5.8,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1957.07
4347,Comilla,1957,8,35,25.4,154,85,2.209259259,6.1,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1957.08
4413,Comilla,1957,9,34.5,25.3,366,86,1.537037037,4.9,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1957.09
4479,Comilla,1957,10,33.7,22.5,42,81,0.912962963,3,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1957.1
4545,Comilla,1957,11,30.6,16.4,0,75,0.5944444444,0.6,7.812121212,41933,621445.2,596963.4,23.48,91.19,10,1957.11
4611,Comilla,1957,12,29.2,12.9,1,75,0.5907407407,0.2,6.990909091,41933,621445.2,596963.4,23.48,91.19,10,1957.12
4677,Cox's Bazar,1957,1,29.6,15.1,87,74,1.953703704,0.8,9.047169811,41992,705183,374324.6,21.46,91.98,4,1957.01
4743,Cox's Bazar,1957,2,29.9,15.6,5,72,2.107407407,1.3,9.3,41992,705183,374324.6,21.46,91.98,4,1957.02
4809,Cox's Bazar,1957,3,35.1,18.8,0,72,2.261111111,1.3,8.998113208,41992,705183,374324.6,21.46,91.98,4,1957.03
4875,Cox's Bazar,1957,4,35.2,23.1,0,78,2.614814815,3,8.930188679,41992,705183,374324.6,21.46,91.98,4,1957.04
4941,Cox's Bazar,1957,5,34.4,24.9,120,78,2.774074074,4.4,7.452830189,41992,705183,374324.6,21.46,91.98,4,1957.05
5007,Cox's Bazar,1957,6,33.3,25.1,493,86,3.238888889,6.5,4.033962264,41992,705183,374324.6,21.46,91.98,4,1957.06
5073,Cox's Bazar,1957,7,33.2,24.7,1027,91,3.298148148,6.8,3.724528302,41992,705183,374324.6,21.46,91.98,4,1957.07
5139,Cox's Bazar,1957,8,32.5,25.2,397,89,2.898148148,6.6,4.483018868,41992,705183,374324.6,21.46,91.98,4,1957.08
5205,Cox's Bazar,1957,9,34,24.8,407,85,2.190740741,5.6,5.873584906,41992,705183,374324.6,21.46,91.98,4,1957.09
5271,Cox's Bazar,1957,10,32.8,23,77,81,1.635185185,3.2,7.533962264,41992,705183,374324.6,21.46,91.98,4,1957.1
5337,Cox's Bazar,1957,11,31.4,18.5,0,74,1.518518519,1.3,8.562264151,41992,705183,374324.6,21.46,91.98,4,1957.11
5403,Cox's Bazar,1957,12,30,15.1,0,73,1.614814815,0.9,8.558490566,41992,705183,374324.6,21.46,91.98,4,1957.12
5464,Dhaka,1957,1,28,13,68,77,0.7259259259,2,7.343396226,41923,540098.6,629248.4,23.78,90.39,9,1957.01
5525,Dhaka,1957,2,30.8,13.4,69,70,0.9240740741,2,8.130188679,41923,540098.6,629248.4,23.78,90.39,9,1957.02
5586,Dhaka,1957,3,35.8,17.3,16,58,1.403703704,2.3,8.211320755,41923,540098.6,629248.4,23.78,90.39,9,1957.03
5647,Dhaka,1957,4,37.7,22.9,117,66,2.137037037,2.9,8.132075472,41923,540098.6,629248.4,23.78,90.39,9,1957.04
5708,Dhaka,1957,5,37.2,25.6,114,77,1.855555556,5,7.343396226,41923,540098.6,629248.4,23.78,90.39,9,1957.05
5769,Dhaka,1957,6,34.6,25.1,487,86,1.87962963,6.2,4.667924528,41923,540098.6,629248.4,23.78,90.39,9,1957.06
5830,Dhaka,1957,7,32.7,26.4,385,87,1.807407407,6.7,4.496226415,41923,540098.6,629248.4,23.78,90.39,9,1957.07
5891,Dhaka,1957,8,35.9,26.5,125,85,1.57962963,6.2,5.111320755,41923,540098.6,629248.4,23.78,90.39,9,1957.08
5952,Dhaka,1957,9,34.8,26.2,144,86,1.142592593,5.8,5.156603774,41923,540098.6,629248.4,23.78,90.39,9,1957.09
6013,Dhaka,1957,10,32.9,22.8,29,79,0.7148148148,3.5,6.903773585,41923,540098.6,629248.4,23.78,90.39,9,1957.1
6074,Dhaka,1957,11,30.6,15.9,0,70,0.5555555556,1.8,7.822641509,41923,540098.6,629248.4,23.78,90.39,9,1957.11
6135,Dhaka,1957,12,28.8,12.7,0,74,0.562962963,0.7,7.49245283,41923,540098.6,629248.4,23.78,90.39,9,1957.12
6201,Dinajpur,1957,1,26.7,10.6,85,79,0.6240740741,1.3,5.572,41863,365790.2,834718,25.63,88.66,37,1957.01
6267,Dinajpur,1957,2,30,10.1,3,67,0.7296296296,0.7,7.232,41863,365790.2,834718,25.63,88.66,37,1957.02
6333,Dinajpur,1957,3,37.2,18.8,4,53,1.007407407,1.2,8.076,41863,365790.2,834718,25.63,88.66,37,1957.03
6399,Dinajpur,1957,4,37.2,22.8,0,43,1.155555556,0.5,7.424,41863,365790.2,834718,25.63,88.66,37,1957.04
6465,Dinajpur,1957,5,37.2,22.2,3,50,1.027777778,1.4,6.848,41863,365790.2,834718,25.63,88.66,37,1957.05
6531,Dinajpur,1957,6,37.2,23.9,240,77,1.024074074,4.9,5.228,41863,365790.2,834718,25.63,88.66,37,1957.06
6597,Dinajpur,1957,7,34.4,24.1,449,85,0.9555555556,6.2,4.288,41863,365790.2,834718,25.63,88.66,37,1957.07
6663,Dinajpur,1957,8,36.7,23.5,218,85,0.8851851852,5,5.208,41863,365790.2,834718,25.63,88.66,37,1957.08
6729,Dinajpur,1957,9,35.6,19.2,158,83,0.7537037037,3.6,5.184,41863,365790.2,834718,25.63,88.66,37,1957.09
6795,Dinajpur,1957,10,34.4,13.7,77,80,0.5425925926,1.4,6.916,41863,365790.2,834718,25.63,88.66,37,1957.1
6861,Dinajpur,1957,11,31.3,12.3,0,74,0.4851851852,0.1,7.7,41863,365790.2,834718,25.63,88.66,37,1957.11
6927,Dinajpur,1957,12,30,11.8,0,76,0.4592592593,0.5,6.392,41863,365790.2,834718,25.63,88.66,37,1957.12
6993,Faridpur,1957,1,27.6,12.6,52,85,0.7462962963,1.9,6.986206897,41929,483877.3,610719.3,23.61,89.84,9,1957.01
7059,Faridpur,1957,2,30.7,13.1,38,76,0.8185185185,1.9,7.965517241,41929,483877.3,610719.3,23.61,89.84,9,1957.02
7125,Faridpur,1957,3,35.8,16.8,16,58,1.331481481,2.4,7.879310345,41929,483877.3,610719.3,23.61,89.84,9,1957.03
7191,Faridpur,1957,4,37.2,21.9,15,58,2.111111111,2.1,8.04137931,41929,483877.3,610719.3,23.61,89.84,9,1957.04
7257,Faridpur,1957,5,37.6,24.5,163,75,2.016666667,4.2,7.020689655,41929,483877.3,610719.3,23.61,89.84,9,1957.05
7323,Faridpur,1957,6,36.6,24.6,299,85,1.833333333,5.7,5,41929,483877.3,610719.3,23.61,89.84,9,1957.06
7389,Faridpur,1957,7,33.3,25,322,87,1.774074074,6.1,4.431034483,41929,483877.3,610719.3,23.61,89.84,9,1957.07
7455,Faridpur,1957,8,34.9,25.8,220,85,1.640740741,5.9,4.95862069,41929,483877.3,610719.3,23.61,89.84,9,1957.08
